date,temp_max,temp_min,precipitation,humidity,wind_speed_max,wind_gusts_max,solar_radiation,et0_evapotranspiration,soil_moisture_0_10cm,pressure_msl
2017-11-06,29.4,18.5,0.0,62,12.2,28.4,20.35,4.55,0.2,1013.3
2017-11-07,29.1,17.7,0.0,60,9.7,23.0,20.8,4.5,0.2,1013.4
2017-11-08,28.8,18.4,0.0,61,11.4,27.4,19.08,4.24,0.2,1013.4
2017-11-09,29.1,17.8,0.0,57,10.0,22.0,20.74,4.56,0.2,1012.5
2017-11-10,28.6,16.9,0.0,55,10.6,24.8,20.83,4.7,0.2,1012.4
2017-11-11,28.4,17.1,0.0,52,12.8,28.4,20.81,4.94,0.2,1012.6
2017-11-12,29.1,15.7,0.0,57,10.8,26.3,19.79,4.53,0.2,1010.9
2017-11-13,29.6,18.2,0.0,52,11.8,28.1,19.48,4.72,0.2,1009.5
2017-11-14,30.5,19.2,0.0,62,10.1,24.5,14.58,3.71,0.2,1008.7
2017-11-15,30.0,21.5,0.1,62,17.1,36.4,15.78,4.29,0.2,1008.6
2017-11-16,31.0,20.5,0.2,62,13.3,31.3,19.45,4.6,0.2,1009.2
2017-11-17,30.4,18.9,0.0,69,9.1,24.8,18.48,4.06,0.2,1010.2
2017-11-18,29.9,20.4,0.0,66,8.8,22.7,15.43,3.43,0.2,1011.2
2017-11-19,29.6,22.2,0.0,67,12.5,30.2,14.05,3.32,0.2,1012.4
2017-11-20,30.1,20.0,0.1,66,10.4,25.6,16.81,3.84,0.2,1013.1
2017-11-21,29.9,21.0,0.3,72,13.4,31.3,16.08,3.56,0.2,1012.5
2017-11-22,30.5,20.5,0.0,68,10.7,27.4,17.37,3.81,0.2,1011.8
2017-11-23,30.1,20.5,0.0,65,11.3,24.5,15.51,3.66,0.2,1011.5
2017-11-24,30.6,20.6,0.0,65,11.6,24.5,15.84,3.75,0.2,1012.8
2017-11-25,29.7,19.4,0.0,61,12.6,29.9,18.86,4.29,0.2,1014.2
2017-11-26,28.8,17.0,0.0,64,10.1,27.0,18.75,4.07,0.2,1015.0
2017-11-27,29.1,16.9,0.0,57,10.2,22.7,19.33,4.28,0.2,1013.8
2017-11-28,28.6,16.0,0.0,53,9.3,22.3,19.41,4.23,0.2,1013.5
2017-11-29,27.8,15.1,0.0,63,11.4,28.4,19.08,4.14,0.2,1014.5
2017-11-30,28.5,15.9,0.0,64,10.5,26.6,18.91,4.12,0.2,1013.7
2017-12-01,27.6,18.2,0.0,65,13.7,31.0,16.22,3.83,0.2,1012.8
2017-12-02,26.9,17.5,0.0,70,15.5,34.6,17.44,3.75,0.2,1014.0
2017-12-03,27.0,15.6,0.0,69,14.7,33.5,18.91,3.96,0.2,1014.3
2017-12-04,27.4,17.0,0.0,69,13.3,31.3,17.68,3.82,0.2,1013.1
2017-12-05,27.8,17.5,0.0,68,16.4,34.2,17.5,4.03,0.2,1011.7
2017-12-06,28.7,18.0,0.0,69,14.3,29.5,15.4,3.47,0.2,1011.6
2017-12-07,29.2,17.7,0.0,68,9.5,25.6,17.97,3.87,0.2,1011.2
2017-12-08,30.2,18.5,0.0,56,14.4,30.6,18.24,4.54,0.2,1011.3
2017-12-09,29.4,18.8,0.0,54,14.7,32.0,18.16,4.54,0.2,1012.3
2017-12-10,29.0,17.1,0.0,54,11.3,24.8,18.35,4.36,0.2,1013.5
2017-12-11,29.1,14.9,0.0,50,10.0,17.3,18.44,4.05,0.2,1014.3
2017-12-12,29.5,15.9,0.0,51,9.1,18.0,18.25,3.98,0.2,1014.3
2017-12-13,29.5,16.1,0.0,61,10.5,25.9,17.92,3.95,0.2,1014.5
2017-12-14,29.4,17.6,0.0,63,14.4,33.1,17.16,3.92,0.2,1015.2
2017-12-15,28.2,17.8,0.0,69,12.9,30.6,16.69,3.77,0.2,1016.2
2017-12-16,27.6,16.2,0.0,65,13.9,32.4,17.48,3.91,0.2,1017.2
2017-12-17,27.7,16.1,0.0,61,14.4,32.8,17.84,4.1,0.2,1018.1
2017-12-18,27.1,16.7,0.0,56,16.1,35.6,17.46,4.24,0.2,1018.2
2017-12-19,27.5,14.8,0.0,49,13.7,31.3,18.42,4.44,0.2,1017.4
2017-12-20,27.3,14.9,0.0,54,10.8,27.0,18.51,4.19,0.2,1017.9
2017-12-21,27.2,13.4,0.0,55,10.3,25.6,18.24,4.07,0.2,1017.8
2017-12-22,27.9,14.4,0.0,54,10.5,26.3,18.22,4.05,0.2,1016.4
2017-12-23,28.0,14.9,0.0,58,9.5,23.4,18.22,3.99,0.2,1014.3
2017-12-24,27.5,14.2,0.0,68,10.0,25.9,18.01,3.68,0.2,1014.1
2017-12-25,28.8,16.3,0.0,64,10.1,22.0,18.27,3.91,0.2,1014.4
2017-12-26,28.1,15.1,0.0,54,12.6,29.5,18.47,4.41,0.2,1015.3
2017-12-27,27.0,12.9,0.0,49,10.9,27.0,18.67,4.36,0.2,1015.1
2017-12-28,27.1,14.1,0.0,51,10.8,27.0,18.62,4.21,0.2,1014.6
2017-12-29,26.6,12.1,0.0,60,11.8,28.4,18.43,4.01,0.2,1015.0
2017-12-30,26.8,12.8,0.0,58,10.9,26.3,18.39,4.05,0.2,1014.6
2017-12-31,27.3,14.9,0.0,56,8.8,19.1,18.43,3.75,0.2,1012.8
2018-01-01,28.0,16.6,0.0,56,9.8,20.2,17.34,3.77,0.2,1010.7
2018-01-02,27.9,17.2,0.0,54,8.7,22.0,16.46,3.72,0.2,1010.8
2018-01-03,26.9,16.7,0.0,57,11.0,27.7,15.18,3.36,0.2,1012.8
2018-01-04,27.2,15.1,0.0,52,13.8,31.7,18.48,4.19,0.2,1013.8
2018-01-05,27.2,14.1,0.0,52,9.7,23.8,18.65,4.07,0.2,1012.7
2018-01-06,26.8,15.8,0.0,52,10.3,23.4,18.32,3.89,0.2,1012.0
2018-01-07,27.0,13.6,0.0,54,9.3,24.5,18.1,3.93,0.2,1012.7
2018-01-08,26.5,14.4,0.0,55,12.5,29.9,18.71,4.17,0.2,1014.0
2018-01-09,26.7,14.4,0.0,64,11.6,26.3,17.28,3.77,0.2,1016.0
2018-01-10,28.5,16.0,0.0,62,13.0,30.6,17.45,4.02,0.2,1016.4
2018-01-11,29.5,16.9,0.0,66,9.4,20.9,16.95,3.69,0.2,1015.6
2018-01-12,30.5,17.8,0.0,53,9.5,25.2,18.4,4.34,0.2,1014.5
2018-01-13,30.5,17.6,0.0,49,13.1,30.2,18.56,4.69,0.2,1014.0
2018-01-14,30.6,16.9,0.0,49,10.2,26.6,18.52,4.65,0.2,1014.3
2018-01-15,29.8,19.2,0.0,59,9.6,20.5,15.33,3.6,0.2,1014.3
2018-01-16,29.8,17.0,0.0,54,10.5,26.6,18.75,4.39,0.2,1013.2
2018-01-17,29.5,16.5,0.0,53,11.2,28.1,19.1,4.53,0.2,1013.1
2018-01-18,28.7,17.3,0.0,52,13.4,32.0,19.28,4.46,0.2,1013.8
2018-01-19,28.7,16.5,0.0,49,9.6,25.9,19.68,4.46,0.2,1014.5
2018-01-20,28.0,15.8,0.0,45,10.1,20.9,19.95,4.38,0.2,1014.0
2018-01-21,28.0,14.2,0.0,52,10.3,25.9,19.89,4.49,0.2,1013.0
2018-01-22,27.7,14.1,0.0,60,10.6,23.8,19.76,4.21,0.2,1012.0
2018-01-23,28.4,15.2,0.0,58,11.1,27.7,19.3,4.11,0.2,1011.4
2018-01-24,28.6,15.4,0.0,57,14.1,28.8,18.54,4.18,0.2,1011.1
2018-01-25,28.8,15.4,0.0,47,10.1,21.2,19.85,4.48,0.2,1010.9
2018-01-26,28.5,14.8,0.0,45,10.2,23.0,20.14,4.44,0.2,1011.6
2018-01-27,28.2,14.8,0.0,51,10.4,26.6,19.88,4.29,0.2,1012.0
2018-01-28,28.6,15.6,0.0,53,10.2,25.2,19.83,4.54,0.2,1012.8
2018-01-29,28.6,15.9,0.0,57,10.8,27.7,20.19,4.53,0.2,1014.5
2018-01-30,29.3,14.6,0.0,46,13.2,31.7,20.83,5.07,0.2,1014.8
2018-01-31,30.1,14.6,0.0,38,12.2,29.5,20.98,5.14,0.2,1014.6
2018-02-01,30.2,14.3,0.0,38,13.4,31.7,21.04,5.29,0.2,1014.4
2018-02-02,30.2,13.7,0.0,36,11.8,25.9,21.19,5.09,0.2,1013.0
2018-02-03,29.9,16.4,0.0,38,11.8,28.8,20.98,5.37,0.2,1013.5
2018-02-04,29.9,15.6,0.0,41,12.5,30.2,21.03,5.2,0.2,1013.9
2018-02-05,29.1,15.4,0.0,50,15.0,33.5,18.84,4.82,0.2,1015.4
2018-02-06,28.2,14.6,0.0,54,16.7,36.7,19.1,4.64,0.2,1015.6
2018-02-07,28.8,18.0,0.3,53,14.5,30.2,12.86,3.17,0.2,1014.0
2018-02-08,30.8,17.8,0.0,54,7.8,23.0,19.84,4.42,0.2,1012.4
2018-02-09,30.7,18.5,0.0,46,12.5,29.2,18.73,4.87,0.2,1011.8
2018-02-10,29.5,18.4,0.1,54,11.5,22.7,13.06,3.41,0.2,1013.5
2018-02-11,30.0,19.1,0.1,55,18.4,41.0,17.41,4.89,0.2,1014.3
2018-02-12,30.0,18.3,0.1,63,15.6,31.7,19.16,4.63,0.2,1016.0
2018-02-13,30.2,18.2,0.0,56,13.9,29.5,20.46,4.89,0.2,1017.6
2018-02-14,29.8,18.5,0.0,53,15.3,35.6,21.36,5.17,0.2,1018.2
2018-02-15,30.0,17.2,0.0,53,13.7,32.4,20.49,4.93,0.2,1018.6
2018-02-16,30.5,17.6,0.0,44,10.5,27.0,21.2,5.13,0.2,1017.0
2018-02-17,31.8,16.7,0.0,40,10.7,27.7,22.29,5.45,0.2,1013.1
2018-02-18,32.0,18.1,0.0,43,11.4,21.6,22.24,5.22,0.2,1011.6
2018-02-19,32.2,18.1,0.0,49,13.3,28.1,20.68,5.22,0.2,1012.1
2018-02-20,32.0,18.6,0.0,48,12.0,29.5,17.82,4.84,0.2,1012.2
2018-02-21,31.8,19.3,0.0,47,13.0,28.4,19.02,5.04,0.2,1011.1
2018-02-22,31.6,18.9,0.0,46,12.2,25.2,18.36,4.85,0.2,1010.9
2018-02-23,32.2,18.5,0.0,43,11.5,29.5,22.28,5.82,0.2,1011.5
2018-02-24,31.5,18.7,0.0,41,17.1,37.8,22.74,6.15,0.2,1013.7
2018-02-25,31.9,17.3,0.0,41,16.4,37.1,23.22,6.22,0.2,1014.2
2018-02-26,33.0,17.7,0.0,35,12.6,31.0,23.16,6.16,0.2,1012.7
2018-02-27,33.2,18.6,0.0,34,15.8,36.0,22.85,6.04,0.2,1011.9
2018-02-28,34.0,18.1,0.0,37,10.9,25.9,23.04,5.87,0.2,1011.6
2018-03-01,33.7,18.0,0.0,34,11.4,24.8,23.25,6.13,0.2,1011.2
2018-03-02,34.2,18.6,0.0,34,11.5,24.8,23.16,6.25,0.2,1010.6
2018-03-03,34.5,20.2,0.0,32,11.3,27.7,23.05,6.15,0.2,1009.7
2018-03-04,35.5,20.8,0.0,28,11.9,28.8,22.53,6.37,0.2,1009.3
2018-03-05,35.2,19.5,0.0,28,12.6,29.2,23.4,6.73,0.2,1010.5
2018-03-06,34.6,20.6,0.0,28,11.5,27.7,22.09,6.45,0.2,1011.3
2018-03-07,34.9,19.6,0.0,28,16.6,37.1,23.49,7.21,0.2,1011.2
2018-03-08,34.6,20.8,0.0,25,14.4,34.2,23.66,7.12,0.2,1011.3
2018-03-09,34.8,19.5,0.0,33,11.4,29.2,23.57,6.56,0.2,1011.6
2018-03-10,34.3,20.5,0.0,39,15.6,29.9,21.5,6.11,0.2,1011.7
2018-03-11,33.4,22.3,0.0,39,10.5,27.4,19.57,5.56,0.2,1012.3
2018-03-12,35.2,20.8,0.0,37,14.3,30.2,22.13,6.45,0.2,1012.3
2018-03-13,34.8,20.8,0.0,38,13.7,28.8,23.28,6.51,0.2,1012.1
2018-03-14,35.1,20.5,0.0,33,14.4,33.5,22.67,6.77,0.2,1010.4
2018-03-15,34.0,24.0,0.0,39,16.9,35.3,14.46,5.26,0.2,1009.9
2018-03-16,29.0,20.5,2.9,63,21.3,43.2,9.61,3.24,0.2,1010.9
2018-03-17,29.0,19.4,0.1,72,11.0,25.6,17.38,3.87,0.2,1011.8
2018-03-18,31.1,19.9,0.0,64,12.8,32.0,21.15,5.09,0.2,1012.0
2018-03-19,33.0,19.9,0.0,55,10.4,25.9,22.05,5.42,0.2,1012.8
2018-03-20,34.3,20.9,0.0,44,13.4,27.4,22.08,5.81,0.2,1011.2
2018-03-21,34.0,23.0,0.4,44,16.8,36.7,18.64,5.68,0.2,1009.8
2018-03-22,35.5,22.8,0.0,37,15.7,34.9,24.17,6.81,0.2,1008.3
2018-03-23,35.7,21.6,0.0,31,13.2,25.2,24.47,6.81,0.2,1008.5
2018-03-24,36.2,20.9,0.0,35,10.5,22.7,24.02,6.1,0.2,1010.2
2018-03-25,35.8,21.5,0.0,44,14.6,31.3,22.35,6.27,0.2,1012.4
2018-03-26,36.0,22.0,0.0,49,9.4,27.0,22.7,5.91,0.2,1012.4
2018-03-27,36.5,22.0,0.0,40,10.6,23.8,24.22,6.38,0.2,1010.4
2018-03-28,36.9,22.8,0.0,40,13.4,31.7,23.1,6.33,0.2,1009.0
2018-03-29,37.0,23.0,0.0,48,10.9,27.7,22.17,5.96,0.2,1008.6
2018-03-30,36.8,22.8,0.0,48,11.0,28.1,19.87,5.38,0.2,1008.1
2018-03-31,36.7,22.2,0.3,49,18.4,37.1,21.25,5.94,0.2,1007.7
2018-04-01,35.7,22.2,2.4,59,17.7,42.1,21.36,5.8,0.2,1008.2
2018-04-02,34.5,22.8,0.1,64,18.7,39.2,21.19,5.27,0.2,1009.6
2018-04-03,34.8,22.2,0.1,55,12.8,29.9,21.73,5.33,0.2,1009.0
2018-04-04,34.8,21.8,0.9,56,11.3,31.7,22.01,5.43,0.2,1007.8
2018-04-05,34.5,22.4,1.1,57,18.2,41.8,20.53,5.2,0.2,1007.2
2018-04-06,34.4,22.4,3.2,57,16.0,32.8,19.61,5.04,0.2,1008.2
2018-04-07,32.4,23.1,2.7,57,10.9,31.7,18.66,4.59,0.2,1009.6
2018-04-08,32.9,20.5,1.7,65,15.5,34.6,18.13,4.33,0.2,1011.3
2018-04-09,32.5,21.4,0.6,58,9.9,26.3,22.27,5.18,0.2,1011.2
2018-04-10,33.0,22.0,0.3,55,11.7,29.2,21.8,5.3,0.2,1009.9
2018-04-11,33.5,21.8,0.0,60,9.0,23.8,22.81,5.18,0.2,1009.9
2018-04-12,34.3,22.1,2.2,56,7.7,22.0,22.92,5.31,0.2,1008.8
2018-04-13,34.2,22.7,0.3,50,9.5,27.0,21.33,5.46,0.2,1009.2
2018-04-14,34.8,23.5,0.1,55,10.1,26.3,21.26,5.21,0.2,1008.9
2018-04-15,33.0,24.7,5.3,64,15.9,29.9,18.35,4.42,0.2,1009.8
2018-04-16,34.8,23.3,0.0,56,9.7,25.2,22.36,5.42,0.2,1010.1
2018-04-17,37.3,24.0,0.4,47,14.3,32.8,22.7,5.93,0.2,1010.3
2018-04-18,37.1,24.6,0.3,48,9.4,22.7,21.93,5.8,0.2,1009.3
2018-04-19,38.6,25.0,0.2,43,13.2,30.2,24.53,6.59,0.2,1006.7
2018-04-20,38.5,25.7,0.0,36,17.4,37.4,25.34,7.52,0.2,1006.3
2018-04-21,38.7,24.0,0.0,37,13.4,32.8,25.72,7.13,0.2,1007.0
2018-04-22,37.0,23.9,0.0,50,15.1,38.5,23.03,6.25,0.2,1007.6
2018-04-23,37.0,24.8,0.0,43,10.0,25.9,21.91,5.73,0.2,1007.9
2018-04-24,38.5,25.1,0.0,36,16.1,30.2,23.09,6.34,0.2,1007.6
2018-04-25,36.8,23.2,0.0,49,13.0,29.2,21.85,5.98,0.2,1007.3
2018-04-26,37.0,25.1,0.4,47,14.8,33.8,20.52,5.81,0.2,1006.8
2018-04-27,36.8,25.0,0.0,44,13.3,32.4,22.35,6.19,0.2,1008.4
2018-04-28,36.2,23.5,0.1,44,15.3,28.1,22.44,5.92,0.2,1009.0
2018-04-29,38.3,24.4,0.0,43,15.9,45.0,22.25,6.64,0.2,1006.8
2018-04-30,39.8,26.4,0.0,33,16.3,34.2,24.15,7.5,0.2,1004.9
2018-05-01,39.5,25.8,0.0,41,19.7,36.4,23.38,6.47,0.2,1006.0
2018-05-02,38.2,25.0,0.0,54,17.1,31.7,23.27,5.97,0.2,1007.0
2018-05-03,36.5,25.5,3.5,63,23.6,45.0,22.14,5.86,0.2,1008.3
2018-05-04,35.2,23.3,0.0,59,14.1,27.0,23.44,5.58,0.2,1009.0
2018-05-05,36.1,25.0,0.0,49,12.4,27.7,21.37,5.76,0.2,1008.8
2018-05-06,36.8,25.3,0.0,45,15.7,35.6,21.57,6.11,0.2,1009.0
2018-05-07,37.5,26.5,0.0,44,11.5,27.0,22.41,5.98,0.2,1007.7
2018-05-08,38.3,26.6,0.6,44,16.1,35.6,22.1,6.43,0.2,1006.1
2018-05-09,37.7,26.7,0.2,50,15.3,30.2,22.62,6.0,0.2,1007.4
2018-05-10,37.1,26.7,0.3,49,16.4,31.7,23.44,6.31,0.2,1008.6
2018-05-11,36.7,25.2,0.1,44,14.0,31.7,18.67,5.42,0.2,1007.5
2018-05-12,37.2,25.3,0.2,47,15.8,42.1,22.76,6.23,0.2,1007.1
2018-05-13,37.5,25.0,0.1,46,10.7,31.0,22.94,6.02,0.2,1007.2
2018-05-14,36.5,25.2,0.7,48,11.4,31.7,23.31,6.19,0.2,1007.6
2018-05-15,36.0,24.8,0.3,54,15.3,29.5,23.48,5.95,0.2,1007.4
2018-05-16,36.5,24.9,0.3,50,11.7,27.7,23.85,5.97,0.2,1005.9
2018-05-17,37.8,25.8,0.4,48,13.2,35.6,22.59,5.99,0.2,1005.7
2018-05-18,35.2,25.5,1.0,53,18.1,41.4,22.09,5.71,0.2,1006.0
2018-05-19,38.9,26.0,0.0,43,14.0,31.7,23.86,6.95,0.2,1004.3
2018-05-20,38.5,26.0,0.0,42,15.6,33.8,22.62,6.73,0.2,1004.5
2018-05-21,38.2,26.2,0.0,44,13.7,46.4,22.98,6.48,0.2,1005.0
2018-05-22,37.5,26.8,2.1,49,12.1,30.6,23.17,5.9,0.2,1005.8
2018-05-23,36.2,25.4,1.6,53,14.9,34.2,21.98,5.5,0.2,1005.3
2018-05-24,36.9,26.4,3.4,54,14.3,48.2,21.32,5.53,0.2,1004.9
2018-05-25,39.1,26.1,0.0,44,13.0,28.1,23.4,6.48,0.2,1003.8
2018-05-26,38.3,25.6,0.3,48,15.2,32.8,24.64,6.93,0.2,1004.1
2018-05-27,37.5,25.6,0.0,50,12.0,26.6,23.74,6.25,0.2,1004.1
2018-05-28,38.5,26.7,0.2,44,10.6,25.6,24.12,6.45,0.2,1002.1
2018-05-29,39.2,27.7,0.5,44,16.9,41.8,23.2,7.17,0.2,1001.1
2018-05-30,38.8,27.5,0.2,48,17.3,36.7,23.41,6.6,0.2,1001.8
2018-05-31,38.7,25.2,9.2,54,17.1,48.6,21.88,6.08,0.2,1003.9
2018-06-01,35.0,24.9,4.1,62,11.8,30.6,19.05,4.71,0.2,1005.6
2018-06-02,35.5,24.3,4.0,65,13.3,39.2,18.44,4.62,0.2,1005.8
2018-06-03,35.8,25.8,2.3,57,14.0,28.4,22.32,6.01,0.2,1004.0
2018-06-04,36.2,24.5,1.9,58,14.8,43.2,23.46,6.05,0.2,1003.0
2018-06-05,36.0,25.1,1.2,64,15.5,37.8,22.6,5.79,0.2,1003.8
2018-06-06,33.5,25.0,5.0,71,17.5,39.2,17.09,4.42,0.2,1005.4
2018-06-07,30.1,23.4,11.6,80,18.2,36.4,13.44,3.35,0.2,1004.2
2018-06-08,29.0,23.5,6.3,83,18.0,35.3,10.74,2.64,0.2,1002.4
2018-06-09,29.6,23.6,2.2,78,19.8,40.0,15.14,3.8,0.2,1000.7
2018-06-10,28.6,23.4,2.6,79,28.1,54.0,13.95,3.71,0.2,1001.7
2018-06-11,28.6,23.5,8.8,81,25.6,47.2,6.28,2.42,0.2,1002.3
2018-06-12,30.2,24.5,1.7,74,25.3,60.8,15.15,4.33,0.2,1002.6
2018-06-13,31.9,24.2,0.0,66,27.9,54.0,18.6,5.49,0.2,1003.3
2018-06-14,31.6,24.4,0.0,65,22.3,45.4,20.13,5.55,0.2,1004.7
2018-06-15,33.0,24.5,0.0,65,20.3,42.5,25.0,6.4,0.2,1005.3
2018-06-16,32.0,24.6,0.0,63,21.3,43.9,21.39,5.95,0.2,1006.7
2018-06-17,30.0,24.9,0.4,64,24.5,53.6,16.44,5.23,0.2,1006.9
2018-06-18,31.5,23.9,2.1,67,24.8,48.6,20.49,5.56,0.2,1005.7
2018-06-19,32.2,23.4,0.0,65,22.4,44.6,20.82,5.64,0.2,1004.5
2018-06-20,33.8,24.5,0.0,61,16.1,31.3,24.22,6.15,0.2,1004.0
2018-06-21,33.6,25.1,1.3,62,15.0,31.3,21.31,5.53,0.2,1003.7
2018-06-22,31.0,24.0,8.0,79,17.5,33.1,12.77,3.2,0.2,1004.2
2018-06-23,29.4,23.0,9.0,81,16.7,36.0,15.94,3.64,0.2,1004.3
2018-06-24,31.3,23.4,1.0,70,21.6,43.6,19.11,5.13,0.2,1004.7
2018-06-25,31.5,23.5,0.4,70,28.3,59.8,19.88,5.43,0.2,1004.0
2018-06-26,30.5,23.7,0.2,68,27.2,58.3,17.56,5.2,0.2,1003.1
2018-06-27,28.1,23.5,2.1,74,23.4,51.5,9.13,3.12,0.2,1002.6
2018-06-28,29.6,22.8,6.9,77,20.9,45.4,13.35,3.46,0.2,1003.5
2018-06-29,30.8,23.7,0.1,68,15.8,33.1,16.49,4.45,0.2,1004.6
2018-06-30,31.4,23.9,0.1,65,14.8,31.7,19.43,5.0,0.2,1005.6
2018-07-01,32.0,24.3,0.0,64,14.5,32.8,19.14,5.02,0.2,1005.8
2018-07-02,32.5,24.2,0.0,64,16.6,36.4,21.03,5.66,0.2,1005.1
2018-07-03,31.0,23.5,2.7,69,23.1,49.3,18.51,5.05,0.2,1005.9
2018-07-04,31.0,23.9,0.4,64,28.1,58.3,16.24,5.4,0.2,1006.2
2018-07-05,31.0,23.5,0.1,67,28.8,59.4,15.15,5.01,0.2,1005.9
2018-07-06,28.5,22.5,7.2,82,26.6,52.6,8.73,2.61,0.2,1004.5
2018-07-07,27.2,22.9,13.9,85,25.8,50.8,8.76,2.34,0.2,1002.8
2018-07-08,28.1,22.8,3.4,83,28.5,55.8,8.63,2.5,0.2,1002.2
2018-07-09,28.0,22.2,19.2,86,30.1,59.0,12.7,2.84,0.2,1001.9
2018-07-10,26.8,22.2,3.6,80,25.6,49.3,9.18,2.77,0.2,1003.0
2018-07-11,26.5,22.6,15.5,86,25.0,55.8,10.57,2.49,0.2,1003.4
2018-07-12,24.6,22.1,32.8,92,28.2,53.3,5.15,1.33,0.2,1002.7
2018-07-13,27.8,22.5,2.7,83,26.4,57.2,9.46,2.71,0.2,1002.6
2018-07-14,25.5,22.0,12.4,90,24.2,50.8,6.26,1.55,0.2,1001.9
2018-07-15,25.1,22.4,15.8,90,28.7,53.3,6.65,1.68,0.2,1000.6
2018-07-16,26.0,22.2,14.2,89,30.5,63.4,7.67,1.91,0.2,1001.1
2018-07-17,29.2,22.2,5.2,80,35.4,80.3,20.79,4.63,0.2,1002.2
2018-07-18,30.1,23.1,0.4,72,30.6,59.8,18.61,5.04,0.2,1003.0
2018-07-19,29.8,23.0,2.6,74,30.3,61.9,19.27,4.84,0.2,1003.4
2018-07-20,25.0,22.5,15.7,88,24.9,46.4,5.34,1.59,0.2,1003.6
2018-07-21,26.8,22.0,9.4,86,23.8,44.3,6.36,1.93,0.2,1004.5
2018-07-22,28.2,22.6,0.1,74,29.5,64.1,13.34,3.88,0.2,1004.2
2018-07-23,29.0,22.8,0.8,76,24.2,55.4,17.51,4.29,0.2,1004.2
2018-07-24,30.0,22.8,1.3,74,23.6,53.3,20.89,4.99,0.2,1005.6
2018-07-25,30.0,23.1,1.0,71,25.9,51.1,19.5,4.98,0.2,1005.8
2018-07-26,29.2,23.1,0.5,71,27.7,64.1,17.73,4.77,0.2,1006.5
2018-07-27,28.6,22.4,3.3,76,24.5,52.2,12.76,3.61,0.2,1006.2
2018-07-28,30.1,22.7,1.2,72,23.5,46.1,16.19,4.28,0.2,1005.5
2018-07-29,30.6,23.2,0.1,69,25.2,48.6,18.71,4.96,0.2,1005.0
2018-07-30,30.4,23.4,0.0,66,23.4,46.4,20.86,5.4,0.2,1005.0
2018-07-31,30.2,23.2,0.5,67,24.8,48.6,20.22,5.46,0.2,1005.2
2018-08-01,30.4,22.9,1.6,71,25.3,51.5,18.06,4.79,0.2,1006.0
2018-08-02,30.1,23.0,1.1,71,27.9,52.2,17.47,4.63,0.2,1007.1
2018-08-03,30.5,23.6,0.5,68,25.3,53.6,20.77,5.3,0.2,1007.7
2018-08-04,31.1,23.4,1.2,70,26.4,53.3,19.96,5.18,0.2,1007.4
2018-08-05,30.3,23.2,0.8,67,26.8,51.8,20.31,5.43,0.2,1007.0
2018-08-06,29.7,23.4,0.6,67,27.6,53.6,16.52,4.99,0.2,1005.3
2018-08-07,28.7,23.6,1.6,68,28.1,54.7,13.31,4.26,0.2,1003.5
2018-08-08,25.0,22.1,7.6,85,24.1,45.0,6.37,1.85,0.2,1003.5
2018-08-09,30.2,22.5,2.1,75,23.9,48.2,17.87,4.46,0.2,1006.0
2018-08-10,30.0,22.8,4.0,75,28.1,56.5,16.46,4.29,0.2,1006.9
2018-08-11,25.1,22.5,31.3,87,25.9,54.0,7.49,1.95,0.2,1005.3
2018-08-12,25.0,22.0,31.3,88,29.3,56.9,6.04,1.72,0.2,1003.6
2018-08-13,26.9,21.6,7.7,84,31.0,61.2,12.74,3.07,0.2,1003.6
2018-08-14,27.1,22.0,4.0,85,27.8,54.0,10.35,2.56,0.2,1003.0
2018-08-15,25.5,22.4,36.7,91,20.5,49.7,5.77,1.39,0.2,1002.1
2018-08-16,24.0,22.4,38.7,90,34.1,62.6,6.14,1.57,0.2,1000.4
2018-08-17,26.9,22.6,0.4,81,28.4,54.4,9.27,2.76,0.2,1001.5
2018-08-18,27.7,22.5,0.4,76,29.5,56.5,9.67,3.23,0.2,1002.8
2018-08-19,27.2,22.5,23.6,87,27.3,63.4,8.77,2.27,0.2,1003.3
2018-08-20,23.3,22.0,54.4,92,27.0,50.4,3.1,1.06,0.2,1003.8
2018-08-21,27.3,21.7,4.5,82,31.4,60.1,15.73,3.57,0.2,1004.9
2018-08-22,29.3,21.9,1.6,78,27.0,52.2,17.92,4.26,0.2,1006.2
2018-08-23,27.3,22.5,0.1,80,27.1,52.2,11.42,3.0,0.2,1007.0
2018-08-24,28.8,22.9,0.4,76,26.2,50.8,17.63,4.16,0.2,1006.7
2018-08-25,28.1,22.8,0.1,77,24.2,47.2,16.88,4.0,0.2,1006.4
2018-08-26,28.0,22.5,8.2,81,24.9,51.8,13.38,3.19,0.2,1005.5
2018-08-27,26.2,21.9,5.8,86,22.9,49.3,10.11,2.35,0.2,1005.4
2018-08-28,28.6,22.1,1.2,81,23.8,47.2,19.82,4.17,0.2,1005.3
2018-08-29,29.1,22.0,0.5,77,18.9,38.5,19.39,4.28,0.2,1006.7
2018-08-30,29.0,22.6,0.3,75,20.6,40.0,21.18,4.63,0.2,1006.3
2018-08-31,28.8,22.6,3.4,77,19.7,41.4,15.89,3.75,0.2,1006.8
2018-09-01,28.6,22.4,0.2,75,19.4,43.6,17.96,4.1,0.2,1007.9
2018-09-02,29.0,22.8,0.2,75,20.1,41.0,19.52,4.52,0.2,1008.2
2018-09-03,29.2,22.5,0.0,76,21.0,41.0,17.67,4.15,0.2,1008.3
